"seed","scenario","montage","coupling","sacc_deg","shuffle","opi","auc_proj","auc_ceiling","null_mean","p_value","opi_truth","bias","gaze_r2","r2_gx","r2_blink"
4,"motor","full",0.8,8,FALSE,0.0392956879497468,0.540684091139521,0.816406783021573,0.501388403189774,0.0149253731343284,-0.0631200343305108,0.102415722280258,0.863666463534385,0.996372089059481,0.714975893554519
5,"motor","full",0.8,8,FALSE,0.025846537060112,0.525756667193092,0.838029242283022,0.49991013013298,0.0945273631840796,0.0282460099097648,-0.00239947284965286,0.859605134924889,0.99655469571392,0.692408881489882
6,"motor","full",0.8,8,FALSE,0.0262278421966421,0.525538969084279,0.856206624391259,0.499311126887637,0.104477611940299,0.0118466389010077,0.0143812032956344,0.860495181682169,0.995104718007124,0.734375789794703
7,"motor","full",0.8,8,FALSE,0.0501282320742483,0.549526203578368,0.836231090965774,0.499397971504119,0.00497512437810945,-0.0142541315984987,0.064382363672747,0.853401682921758,0.993752692047123,0.725835281630734
8,"motor","full",0.8,8,FALSE,0.0260634616008269,0.523793872667538,0.787721454488811,0.497730411066711,0.104477611940299,0.0127104545499109,0.013353007050916,0.872301167884098,0.997271372085264,0.731438930122956
9,"motor","full",0.8,8,FALSE,0.0454107627508834,0.546182921448676,0.829199564087241,0.500772158697792,0.0149253731343284,0.0199839205936282,0.0254268421572552,0.861320289082963,0.995832623782048,0.715174389300396
10,"motor","full",0.8,8,FALSE,0.0205576081569706,0.520529039729763,0.83774794198023,0.499971431572792,0.199004975124378,-0.00901089424783835,0.029568502404809,0.863420935490858,0.996619699224951,0.727254901175086
11,"motor","full",0.8,8,FALSE,0.0169783871239687,0.515597796863514,0.89768230500769,0.498619409739546,0.26865671641791,0.0134507898280287,0.00352759729593999,0.865314658344546,0.995695418295344,0.721117084258849
12,"motor","full",0.8,8,FALSE,0.0444321336656509,0.54551712755127,0.824096025940412,0.501084993885619,0.0149253731343284,0.0188355896827673,0.0255965439828836,0.852901643259828,0.995644229428912,0.70733691117664
1,"neutral","full",0.8,8,FALSE,-0.00746225869179595,0.49191376304525,0.68824160816615,0.499376021737046,0.711442786069652,0.0071698158860049,-0.0146320745778009,0.800568816155192,0.998818426838114,0.501861826301664
2,"neutral","full",0.8,8,FALSE,0.0241367015463314,0.523381927432354,0.607358375905591,0.499245225886023,0.164179104477612,0.0284483730515269,-0.00431167150519551,0.793937642722171,0.999293379450158,0.490872264093407
3,"neutral","full",0.8,8,FALSE,-0.018024399337118,0.478890284024816,0.65215871076435,0.496914683361934,0.791044776119403,0.00405443348562262,-0.0220788328227406,0.796784990443607,0.999147921081055,0.495784624344897
4,"neutral","full",0.8,8,FALSE,-0.00505985296792499,0.492784464877377,0.598865967984802,0.497844317845302,0.646766169154229,-0.037899518822115,0.03283966585419,0.799420126952864,0.999067438525142,0.506345859912689
5,"neutral","full",0.8,8,FALSE,-0.0340273606241509,0.46472527822251,0.672184566816963,0.498752638846661,0.880597014925373,-0.0381910196958011,0.00416365907165023,0.790793003862252,0.999282047390933,0.464122515377047
6,"neutral","full",0.8,8,FALSE,-0.00630547427513822,0.495021711391348,0.645366415040041,0.501327185666487,0.651741293532338,-0.0293857885559986,0.0230803142808604,0.79723530753962,0.999053333797634,0.519177419687701
7,"neutral","full",0.8,8,FALSE,0.00999594712147567,0.510315778010463,0.642007023440494,0.500319830888987,0.36318407960199,0.0142606672353169,-0.00426472011384127,0.794659171127578,0.998961364002727,0.490893638195799
8,"neutral","full",0.8,8,FALSE,0.0209886429182443,0.519748119271723,0.601474343893097,0.498759476353479,0.194029850746269,0.0268472112367509,-0.00585856831850667,0.795111486180146,0.9987250622447,0.501874843995206
9,"neutral","full",0.8,8,FALSE,-0.0317662360288827,0.469362245885982,0.649589376982156,0.501128481914865,0.90547263681592,0.00396411915820849,-0.0357303551870912,0.797143903928061,0.999021470098846,0.511273978569391
10,"neutral","full",0.8,8,FALSE,0.00347516582446383,0.503521111302242,0.609850115547266,0.500045945477778,0.492537313432836,-0.00927572654215625,0.0127508923666201,0.802075698444521,0.999406674814681,0.499725203858189
11,"neutral","full",0.8,8,FALSE,-0.016082037423038,0.482904148148951,0.627048689727815,0.498986185571989,0.756218905472637,-0.0141672583129166,-0.00191477911012139,0.807555177258081,0.999403652853716,0.531968876473341
12,"neutral","full",0.8,8,FALSE,0.0186363723826622,0.514865716306984,0.622822666842317,0.496229343924322,0.238805970149254,0.0153064630501585,0.00332990933250371,0.783821301688079,0.999111778270111,0.49265250044819
1,"label_shuffle","full",0.85,8,TRUE,0.00187633433353185,0.497578370075894,0.489268292643779,0.495702035742362,0.54228855721393,0.00636121212432428,-0.00448487779079243,0.798676895309497,0.998896552925479,0.492129539893082
2,"label_shuffle","full",0.85,8,TRUE,0.0202787165149291,0.52033016102689,0.519524371345471,0.50005144451196,0.149253731343284,0.000566275246795866,0.0197124412681332,0.792906080710341,0.99931344349354,0.483332920053087
3,"label_shuffle","full",0.85,8,TRUE,-0.0188465534221675,0.481656828114477,0.478878663200677,0.500503381536645,0.835820895522388,-0.0241860102183979,0.00533945679623044,0.796342738443969,0.999169448778752,0.490475135039416
4,"label_shuffle","full",0.85,8,TRUE,0.0277175030401949,0.527552069211258,0.526134773953364,0.499834566171063,0.0895522388059701,0.0197574216313424,0.00796008140885246,0.79899909563602,0.999095529832667,0.500590024242311
5,"label_shuffle","full",0.85,8,TRUE,-0.0113503693446239,0.489085620832516,0.486373087363561,0.50043599017714,0.721393034825871,-0.01294827103518,0.00159790169055612,0.790235230310426,0.999300936685302,0.457968348894157
6,"label_shuffle","full",0.85,8,TRUE,-0.0014103962554976,0.498774270852575,0.493713074806173,0.500184667108073,0.567164179104478,0.0144348433768727,-0.0158452396323703,0.798711915130822,0.999069660452536,0.518892307855708
7,"label_shuffle","full",0.85,8,TRUE,0.00992407663581174,0.507942113691577,0.515654312307348,0.498018037055765,0.373134328358209,0.0149333650609155,-0.00500928842510379,0.790815747983298,0.999049405064698,0.477302176448494
8,"label_shuffle","full",0.85,8,TRUE,0.0218974533845325,0.522194362437691,0.519027247338892,0.500296909053158,0.174129353233831,0.0319906585570957,-0.0100932051725632,0.795740367723056,0.998744145086446,0.500043549873549
9,"label_shuffle","full",0.85,8,TRUE,0.000990204571727493,0.500820497465237,0.493300985576618,0.49983029289351,0.616915422885572,0.0177469116610507,-0.0167567070893232,0.797743635680625,0.999041768531011,0.507666156506535
10,"label_shuffle","full",0.85,8,TRUE,0.0285184623749829,0.53099960848667,0.527566058084546,0.502481146111687,0.0696517412935323,0.00169235338485529,0.0268261089901276,0.798703057859109,0.999440739537386,0.487132855507272
11,"label_shuffle","full",0.85,8,TRUE,0.00789421903741461,0.506952619183777,0.510866831637758,0.499058400146363,0.388059701492537,0.0121041799342101,-0.00420996089679554,0.80323612622926,0.999447048701958,0.51665606755346
12,"label_shuffle","full",0.85,8,TRUE,0.00232664604416077,0.500187398591786,0.494998322147533,0.497860752547625,0.522388059701492,-0.0064687784659459,0.00879542451010668,0.782646521888446,0.999148295700758,0.482013136507148
